"Trending Date",Country,"Category ID","Comment Count",Title,Likes,"Channel ID",Dislikes,"Publish Date","Video ID",Views
2018-05-01,US,10,3938,"Avicii In Memoriam: 1989-2018 | Billboard",64615,2825,336,2018-04-20,YywJykbEllU,1228250
2018-05-02,US,10,3938,"Avicii In Memoriam: 1989-2018 | Billboard",64810,2825,344,2018-04-20,YywJykbEllU,1245242
2018-05-10,India,26,548,"22 SMART PAINTING TIPS AND IDEAS",11926,1114,944,2018-05-09,yyvm8-r-LXY,1149692
2018-04-14,Denmark,10,5420,"Nicki Minaj - Barbie Tingz (Music Video Teaser)",75254,11151,5495,2018-04-12,yYMafWOKdxw,1802470
2018-04-02,Canada,24,514,"Plano Accident on Bike",3243,9818,44,2018-04-01,YYimlrucN4s,501783
2018-04-03,Canada,24,642,"Plano Accident on Bike",3810,9818,51,2018-04-01,YYimlrucN4s,803173
2018-05-10,Denmark,22,39,"Duymayan KalmasÄ±n - 9 MayÄ±s 2018",113,4845,27,2018-05-09,YYIlweA54GE,26090
2018-04-28,Canada,1,492,"4 ways to cover a cake in buttercream perfectly?",2400,6952,103,2018-04-27,YXiHNcJXGUo,76336
2018-04-23,Denmark,17,13,"Schlagerstar Vanessa Mai schwer verletzt",177,10831,13,2018-04-22,yX5Euau_cAQ,19024
2018-04-18,Denmark,24,28,"Gelin Evi 531. BÃ¶lÃ¼m | 17 Nisan 2018",87,6322,52,2018-04-17,ywVswK6jjjY,28714
2018-04-04,Denmark,25,1,"Viele Verletzte bei U-Bahn-UnglÃ¼ck in Duisburg",18,12692,3,2018-04-03,YwurW_xEOtQ,8372
2018-05-06,Canada,25,955,"How Ivanka Could End The Trump Presidency",3807,14275,201,2018-05-05,YwTKw76_wPc,151640
2018-04-30,Canada,25,655,"The Truth May Surprise You! (2018-2019)",1494,7785,96,2018-04-30,yWJkC-ycLUM,29749
2018-05-01,Canada,25,1364,"The Truth May Surprise You! (2018-2019)",2993,7785,231,2018-04-30,yWJkC-ycLUM,102054
2018-05-02,Canada,25,1572,"The Truth May Surprise You! (2018-2019)",3304,7785,268,2018-04-30,yWJkC-ycLUM,127970
2018-05-03,Canada,25,769,"Don Lemon Panel SCHOOLS Kanye West",816,13216,96,2018-05-02,YWhj5xe9rr0,88835
2018-05-23,India,43,423,"Priyamanaval Episode 1021, 22/05/18",3429,15152,808,2018-05-22,YwE7Jlo-_iY,520417
2018-05-21,Canada,23,3436,"I Hate Goodbyes | Anwar Jibawi",53972,2220,770,2018-05-19,YW4GutWsDpg,997416
2018-05-20,Denmark,24,487,"M.O.030 ft. JALIL - MILLION (PROD. MYVISIONBLURRY)",6886,9678,256,2018-05-18,Yw1YElm1ZeQ,105650
2018-04-28,India,24,80,"Seetha | Flowers | Ep# 324",535,5984,103,2018-04-27,yVY7yBl6UEA,154772
2018-04-29,India,24,97,"Seetha | Flowers | Ep# 324",663,5984,152,2018-04-27,yVY7yBl6UEA,223815
2018-04-23,India,24,99,"Seetha | Flowers | Ep# 319",461,5984,121,2018-04-22,YvTwcX5G8NU,127550
2018-04-24,India,24,122,"Seetha | Flowers | Ep# 319",621,5984,177,2018-04-22,YvTwcX5G8NU,213140
2018-04-14,India,25,177,"News 100 | 14th April, 2018",1132,7449,255,2018-04-14,YVqBsBijp5o,155439
2018-04-17,Canada,23,585,"CollegeHumor's Best Special Effects",9237,3830,147,2018-04-16,yVJtCkKYD3k,243491
2018-04-18,Canada,23,690,"CollegeHumor's Best Special Effects",11454,3830,191,2018-04-16,yVJtCkKYD3k,336669
2018-05-15,Canada,24,702,"The Voice 2018 Kyla Jade - Semifinals: Let It Be",4378,14260,82,2018-05-15,YvjhDjUbFyU,73153
2018-05-16,US,24,1493,"The Voice 2018 Kyla Jade - Semi-Finals: Let It Be",12907,14260,329,2018-05-15,YvjhDjUbFyU,424224
2018-05-17,US,24,1971,"The Voice 2018 Kyla Jade - Semi-Finals: Let It Be",15880,14260,481,2018-05-15,YvjhDjUbFyU,594820
2018-05-18,US,24,2111,"The Voice 2018 Kyla Jade - Semi-Finals: Let It Be",17199,14260,528,2018-05-15,YvjhDjUbFyU,680176
2018-05-19,US,24,2203,"The Voice 2018 Kyla Jade - Semi-Finals: Let It Be",18070,14260,564,2018-05-15,YvjhDjUbFyU,742966
2018-05-20,US,24,2340,"The Voice 2018 Kyla Jade - Semi-Finals: Let It Be",18819,14260,592,2018-05-15,YvjhDjUbFyU,803036
2018-05-21,US,24,2365,"The Voice 2018 Kyla Jade - Semi-Finals: Let It Be",19313,14260,606,2018-05-15,YvjhDjUbFyU,843962
2018-05-22,US,24,2396,"The Voice 2018 Kyla Jade - Semi-Finals: Let It Be",19831,14260,627,2018-05-15,YvjhDjUbFyU,881585
2018-05-14,Canada,23,5162,"Idubbbz Green Screen - Basic",52951,7355,1015,2018-05-13,yv8-LNajsNQ,608420
2018-05-15,Canada,23,6218,"Idubbbz Green Screen - Basic",72801,7355,1471,2018-05-13,yv8-LNajsNQ,998967
2018-05-13,Denmark,10,1518,"This Is America, so Call Me Maybe",39880,9526,1407,2018-05-12,YUWq_aBiE_s,1363410
2018-05-15,Denmark,10,4538,"This Is America, so Call Me Maybe",101684,9526,4028,2018-05-12,YUWq_aBiE_s,2990235
2018-05-03,Canada,24,710,"BESTIE$ 4 CA$H - Adore Delano and Chris Crocker",5643,15475,166,2018-05-02,yUTzmkHAMp8,102988
2018-04-17,India,25,94,"9 PM | ETV Telugu News | 16th April 2018",581,5606,100,2018-04-16,YuousNckevI,110778
2018-04-22,Denmark,22,145,"AdÄ±: Zehra 9. BÃ¶lÃ¼m",1106,1535,83,2018-04-21,YUKUJ544cG0,81184
2018-04-23,Denmark,22,375,"AdÄ±: Zehra 9. BÃ¶lÃ¼m",2426,1535,275,2018-04-21,YUKUJ544cG0,335581
2018-04-19,Canada,2,739,"ENDING ALL THE DRAMA WITH ADAM LZ",7684,14463,193,2018-04-18,yuDGcDygadM,167916
2018-05-14,Denmark,22,241,"Drachenlord schreit, Nachbar ruft Polizei 12.05.18",455,13299,35,2018-05-13,YuCT2r5ALA0,7341
2018-04-03,Canada,1,82,ã€Šçƒˆç«å¦‚æ­Œã€‹ç¬¬52é›†ç²¾å½©é å‘Š,108,1270,3,2018-04-02,yUA9u0vpcx8,45877
2018-04-20,Denmark,10,1806,"Moe Phoenix - MAMA BABA (prod. by Unik)",28564,9314,666,2018-04-19,ytwq9M1Mq8E,228752
2018-04-21,Denmark,10,3108,"Moe Phoenix - MAMA BABA (prod. by Unik)",49706,9314,2076,2018-04-19,ytwq9M1Mq8E,649657
2018-04-22,Denmark,10,3852,"Moe Phoenix - MAMA BABA (prod. by Unik)",61899,9314,2665,2018-04-19,ytwq9M1Mq8E,1031995
2018-04-23,Denmark,10,4145,"Moe Phoenix - MAMA BABA (prod. by Unik)",70485,9314,2980,2018-04-19,ytwq9M1Mq8E,1404829
2018-04-24,Denmark,10,4382,"Moe Phoenix - MAMA BABA (prod. by Unik)",76339,9314,3199,2018-04-19,ytwq9M1Mq8E,1718877
2018-04-04,Denmark,25,378,"ApoRed legt sich endlich ein Haustier zu!",3408,12075,893,2018-04-03,YtcBorVkWFk,127236
2018-04-05,Denmark,25,550,"ApoRed legt sich endlich ein Haustier zu!",4351,12075,1811,2018-04-03,YtcBorVkWFk,201383
2018-05-04,Denmark,27,14,"3 Tipps zum Loslassen - Profiler's Update 32",386,12064,1,2018-05-03,yTaKCv2ctEU,6259
2018-05-03,Canada,22,27,"Danger Cats - Cats Corner Playoffs Round 1",152,4186,1,2018-05-02,yt4dgXqv7AI,3631
2018-05-10,Denmark,10,48,"Drew Gannon - Ride The Wave",941,10740,41,2018-05-08,ystnJR6XU40,56036
2018-05-01,Canada,20,4945,"Candy Makin' Candy Men - 10 Minute Power Hour",31773,6272,298,2018-04-30,ySkGRS1Upyo,380893
2018-05-02,Canada,20,5806,"Candy Makin' Candy Men - 10 Minute Power Hour",39682,6272,406,2018-04-30,ySkGRS1Upyo,523084
2018-05-15,Denmark,23,472,"This Is September",16938,8613,164,2018-05-11,YSKF1Ka-qIc,427338
2018-05-16,Denmark,23,673,"This Is September",26248,8613,325,2018-05-11,YSKF1Ka-qIc,791596
2018-05-17,Canada,23,806,"This Is September",34452,8613,487,2018-05-11,YSKF1Ka-qIc,1167552
2018-05-18,Canada,23,910,"This Is September",39612,8613,592,2018-05-11,YSKF1Ka-qIc,1470129
2018-05-19,Canada,23,950,"This Is September",42240,8613,658,2018-05-11,YSKF1Ka-qIc,1666812
2018-04-15,Canada,22,3314,"Raw Footage of U.S. Airstrikes on Syria",3071,14715,1116,2018-04-14,YS6LmEFLhU0,648205
2018-04-16,Canada,22,3801,"Raw Footage of U.S. Airstrikes on Syria",3522,14715,1389,2018-04-14,YS6LmEFLhU0,812895
2018-04-17,Canada,22,4140,"Raw Footage of U.S. Airstrikes on Syria",3932,14715,1579,2018-04-14,YS6LmEFLhU0,928649
2018-05-21,Canada,23,1214,"You Deserve a Nobel Prize",15525,3830,566,2018-05-19,yrPvX1qP7BM,413425
2018-04-23,Denmark,24,170,"Es geht um die Wurst! | MRS BELLA",2989,10741,380,2018-04-22,YRcxUFxmU1k,51247
2018-04-19,Canada,22,702,"The View April 18, 2018 ; James Comey",681,11706,101,2018-04-18,Yrb1dPbaeJw,74012
2018-04-20,Canada,22,1160,"The View April 18, 2018 ; James Comey",1046,11706,209,2018-04-18,Yrb1dPbaeJw,162386
2018-04-21,Canada,22,1259,"The View April 18, 2018 ; James Comey",1099,11706,233,2018-04-18,Yrb1dPbaeJw,179670
2018-04-20,US,17,76,"BODYARMOR Sports Drink | James Harden Thanks...",378,4800,41,2018-04-18,Y-R3QdTGeLg,327511
2018-04-21,US,17,132,"BODYARMOR Sports Drink | James Harden Thanks...",498,4800,57,2018-04-18,Y-R3QdTGeLg,384434
2018-04-22,US,17,154,"BODYARMOR Sports Drink | James Harden Thanks...",543,4800,58,2018-04-18,Y-R3QdTGeLg,390079
2018-04-23,US,17,159,"BODYARMOR Sports Drink | James Harden Thanks...",553,4800,59,2018-04-18,Y-R3QdTGeLg,394089
2018-04-24,US,17,160,"BODYARMOR Sports Drink | James Harden Thanks...",558,4800,59,2018-04-18,Y-R3QdTGeLg,396209
2018-04-25,US,17,160,"BODYARMOR Sports Drink | James Harden Thanks...",562,4800,59,2018-04-18,Y-R3QdTGeLg,397470
2018-04-26,US,17,159,"BODYARMOR Sports Drink | James Harden Thanks...",565,4800,59,2018-04-18,Y-R3QdTGeLg,398134
2018-04-27,US,17,156,"BODYARMOR Sports Drink | James Harden Thanks...",566,4800,60,2018-04-18,Y-R3QdTGeLg,399572
2018-04-28,US,17,156,"BODYARMOR Sports Drink | James Harden Thanks...",569,4800,60,2018-04-18,Y-R3QdTGeLg,399939
2018-05-07,India,25,26,"Pratidin 06 May 2018",270,11557,38,2018-05-06,yR0EaFyoUSI,44294
2018-05-14,Canada,24,1687,"Ishq Tamasha Episode #11 HUM TV Drama 13 May 2018",5972,6984,618,2018-05-13,yQyj7CAGmA0,856271
2018-05-18,Denmark,22,214,"Ä°stanbullu Gelin 50. BÃ¶lÃ¼m 2. Fragman",6116,1300,166,2018-05-17,yPUjtxbbowc,855402
2018-05-10,Denmark,10,7545,"REPLYING TO LOGAN PAUL BEATING ME IN ROUND 1",91407,8715,2953,2018-05-09,YpU0y6TMGSU,1983477
2018-05-11,Canada,10,8689,"REPLYING TO LOGAN PAUL BEATING ME IN ROUND 1",108024,8715,3924,2018-05-09,YpU0y6TMGSU,2647968
2018-05-11,Canada,24,773,"CRAB DESSERT MENU",9564,3942,81,2018-05-10,YpTJXflann8,130393
2018-05-12,Canada,24,904,"CRAB DESSERT MENU",11905,3942,102,2018-05-10,YpTJXflann8,177300
2018-04-30,Denmark,28,3610,"The LAST Thermal Paste you'll ever need??",22907,9370,548,2018-04-29,YpphKzmDiJM,609188
2018-05-05,Denmark,1,255,"AÅŸk ve Mavi 65.BÃ¶lÃ¼m FragmanÄ±",1738,1454,67,2018-05-04,yP5wBzf46mI,116374
2018-04-20,Denmark,24,1881,"RAF Camora - Maserati (Official Audio)",25596,12221,283,2018-04-19,YP18Zg9OzN4,145295
2018-04-21,Denmark,24,3408,"RAF Camora - Maserati (Official Audio)",55684,12221,1985,2018-04-19,YP18Zg9OzN4,691558
2018-04-22,Denmark,24,3864,"RAF Camora - Maserati (Official Audio)",64705,12221,2632,2018-04-19,YP18Zg9OzN4,992202
2018-04-23,Denmark,24,4150,"RAF Camora - Maserati (Official Audio)",69778,12221,2969,2018-04-19,YP18Zg9OzN4,1189976
2018-04-24,Denmark,24,4266,"RAF Camora - Maserati (Official Audio)",72644,12221,3127,2018-04-19,YP18Zg9OzN4,1328210
2018-04-07,Canada,24,2168,"NERF Conquer the World Challenge!",5577,2628,80,2018-04-06,YOqmEdoIf7w,169203
2018-04-02,India,22,740,"AIB : Wanna Do Susu | Official Music Video",10112,1759,1503,2018-04-01,yoJBr4iOY3Q,189578
2018-04-03,India,22,931,"AIB : Wanna Do Susu | Official Music Video",14540,1759,2515,2018-04-01,yoJBr4iOY3Q,327291
2018-04-04,India,22,1029,"AIB : Wanna Do Susu | Official Music Video",16956,1759,3023,2018-04-01,yoJBr4iOY3Q,403238
2018-05-17,India,43,523,"Priyamanaval Episode 1016, 16/05/18",3512,15152,855,2018-05-16,yOHtg7u-sAc,554967
2018-04-23,Canada,10,4052,"REACTING TO AFRICAN VIDEOS",149225,8715,1370,2018-04-22,YoEdgiT9rTU,878177
2018-04-24,Denmark,10,6440,"REACTING TO AFRICAN VIDEOS",304509,8715,3428,2018-04-22,YoEdgiT9rTU,2586909
2018-04-25,Canada,10,6734,"REACTING TO AFRICAN VIDEOS",331901,8715,3942,2018-04-22,YoEdgiT9rTU,2920661
2018-04-20,Denmark,10,5000,"TOP POP, VOL. I  MEDLEY - Pentatonix",74522,12105,575,2018-04-19,yO9snUMvRuU,621253
2018-04-21,US,10,6543,"TOP POP, VOL. I  MEDLEY - Pentatonix",113406,12105,920,2018-04-19,yO9snUMvRuU,1184750
2018-04-22,US,10,6992,"TOP POP, VOL. I  MEDLEY - Pentatonix",124202,12105,1056,2018-04-19,yO9snUMvRuU,1408492
2018-04-23,US,10,7257,"TOP POP, VOL. I  MEDLEY - Pentatonix",130858,12105,1157,2018-04-19,yO9snUMvRuU,1583067
2018-04-24,US,10,7464,"TOP POP, VOL. I  MEDLEY - Pentatonix",135282,12105,1230,2018-04-19,yO9snUMvRuU,1719489
2018-04-25,US,10,7583,"TOP POP, VOL. I  MEDLEY - Pentatonix",138286,12105,1281,2018-04-19,yO9snUMvRuU,1827806
2018-04-26,US,10,7771,"TOP POP, VOL. I  MEDLEY - Pentatonix",140524,12105,1329,2018-04-19,yO9snUMvRuU,1924614
2018-04-27,US,10,7821,"TOP POP, VOL. I  MEDLEY - Pentatonix",142244,12105,1371,2018-04-19,yO9snUMvRuU,2015894
2018-04-28,US,10,7883,"TOP POP, VOL. I  MEDLEY - Pentatonix",144162,12105,1401,2018-04-19,yO9snUMvRuU,2100547
2018-04-29,US,10,7981,"TOP POP, VOL. I  MEDLEY - Pentatonix",145541,12105,1434,2018-04-19,yO9snUMvRuU,2177930
2018-04-30,US,10,8021,"TOP POP, VOL. I  MEDLEY - Pentatonix",146812,12105,1460,2018-04-19,yO9snUMvRuU,2249003
2018-05-01,US,10,8080,"TOP POP, VOL. I  MEDLEY - Pentatonix",147634,12105,1473,2018-04-19,yO9snUMvRuU,2298869
2018-05-02,US,10,8122,"TOP POP, VOL. I  MEDLEY - Pentatonix",148480,12105,1487,2018-04-19,yO9snUMvRuU,2354252
2018-05-03,US,10,8140,"TOP POP, VOL. I  MEDLEY - Pentatonix",149287,12105,1500,2018-04-19,yO9snUMvRuU,2408809
2018-05-04,US,10,8158,"TOP POP, VOL. I  MEDLEY - Pentatonix",150058,12105,1517,2018-04-19,yO9snUMvRuU,2463064
2018-05-05,US,10,8179,"TOP POP, VOL. I  MEDLEY - Pentatonix",150770,12105,1530,2018-04-19,yO9snUMvRuU,2509188
2018-05-06,US,10,8194,"TOP POP, VOL. I  MEDLEY - Pentatonix",151476,12105,1552,2018-04-19,yO9snUMvRuU,2552458
2018-05-07,US,10,8242,"TOP POP, VOL. I  MEDLEY - Pentatonix",152118,12105,1563,2018-04-19,yO9snUMvRuU,2593345
2018-05-14,US,10,8375,"TOP POP, VOL. I  MEDLEY - Pentatonix",155666,12105,1660,2018-04-19,yO9snUMvRuU,2857068
2018-05-04,Denmark,1,62,"Marie Wegener - My heart will go on [DSDS]",442,8397,14,2018-05-02,Yo8BnaR4xXY,19957
2018-05-05,Denmark,1,109,"Marie Wegener - My heart will go on [DSDS]",920,8397,40,2018-05-02,Yo8BnaR4xXY,51850
2018-05-09,Canada,27,654,"How the Modern World Makes Us Mentally Ill",9207,14226,261,2018-05-08,yO0v_JqxFmQ,125378
2018-05-10,"Great Britain",10,748,"Bastille - Quarter Past Midnight (Visualiser)",8838,2622,27,2018-05-09,Yo0RvZZz_ds,50699
2018-05-11,"Great Britain",10,1031,"Bastille - Quarter Past Midnight (Visualiser)",14928,2622,77,2018-05-09,Yo0RvZZz_ds,157060
2018-05-12,"Great Britain",10,1107,"Bastille - Quarter Past Midnight (Visualiser)",18279,2622,120,2018-05-09,Yo0RvZZz_ds,235748
2018-05-13,"Great Britain",10,1191,"Bastille - Quarter Past Midnight (Visualiser)",20801,2622,152,2018-05-09,Yo0RvZZz_ds,309245
2018-05-15,"Great Britain",10,1257,"Bastille - Quarter Past Midnight (Visualiser)",22853,2622,201,2018-05-09,Yo0RvZZz_ds,408705
2018-05-16,"Great Britain",10,1291,"Bastille - Quarter Past Midnight (Visualiser)",23599,2622,230,2018-05-09,Yo0RvZZz_ds,455845
2018-05-17,"Great Britain",10,1300,"Bastille - Quarter Past Midnight (Visualiser)",24341,2622,247,2018-05-09,Yo0RvZZz_ds,508749
2018-05-18,"Great Britain",10,1300,"Bastille - Quarter Past Midnight (Visualiser)",25178,2622,273,2018-05-09,Yo0RvZZz_ds,579061
2018-05-19,"Great Britain",10,1310,"Bastille - Quarter Past Midnight (Visualiser)",25751,2622,293,2018-05-09,Yo0RvZZz_ds,635990
2018-05-20,"Great Britain",10,1323,"Bastille - Quarter Past Midnight (Visualiser)",26234,2622,305,2018-05-09,Yo0RvZZz_ds,679056
2018-05-21,"Great Britain",10,1337,"Bastille - Quarter Past Midnight (Visualiser)",26688,2622,321,2018-05-09,Yo0RvZZz_ds,722291
2018-05-22,"Great Britain",10,1336,"Bastille - Quarter Past Midnight (Visualiser)",27132,2622,341,2018-05-09,Yo0RvZZz_ds,767361
2018-05-23,"Great Britain",10,1340,"Bastille - Quarter Past Midnight (Visualiser)",27589,2622,359,2018-05-09,Yo0RvZZz_ds,815125
2018-05-27,Canada,10,1339,"Bastille - Quarter Past Midnight (Visualiser)",30923,2622,584,2018-05-09,Yo0RvZZz_ds,1423357
2018-05-28,Canada,10,1344,"Bastille - Quarter Past Midnight (Visualiser)",32815,2622,714,2018-05-09,Yo0RvZZz_ds,1792495
2018-05-29,Canada,10,1345,"Bastille - Quarter Past Midnight (Visualiser)",34947,2622,853,2018-05-09,Yo0RvZZz_ds,2208312
2018-05-30,Canada,10,1351,"Bastille - Quarter Past Midnight (Visualiser)",37213,2622,1015,2018-05-09,Yo0RvZZz_ds,2644109
2018-05-09,Denmark,24,41,"Folge 2646: Der SchwÃ¤cheanfall | Rote Rosen",122,12673,10,2018-05-08,YNrrVzdaZ1s,11201
2018-05-18,India,25,37,"7 AM ETV Telugu News | 17th May 2018",590,5606,91,2018-05-17,ynNdF2L8rp4,124967
2018-05-19,Denmark,17,343,"Trotzdem HSVðŸ’™",2439,6967,104,2018-05-18,ynh63MF7-1g,37985
2018-05-20,Denmark,17,470,"Trotzdem HSVðŸ’™",3108,6967,219,2018-05-18,ynh63MF7-1g,57286
2018-05-03,Canada,26,315,"TÃŠTES BRÃ›LÃ‰ES XXL FAÃ‡ON POMME D'AMOUR ðŸðŸ¤ª",1079,3341,8,2018-05-02,ymzhTiAMeWo,10101
2018-05-13,Canada,24,674,"ASMR For People Who Don't Get Tingles",2623,8048,91,2018-05-12,yMxJ7ZCd5eg,81539
2018-05-06,Denmark,24,3486,"Cinco De Mayo - 5lb Burrito (Not-LIVE...)",25778,10084,384,2018-05-06,yMxFdLEnl40,477717
2018-05-05,India,24,2878,"Rudy Giuliani Made 'Hannity' Watchable",21615,14181,891,2018-05-04,ymQAkH7B43Q,1831293
2018-05-06,Canada,24,3310,"Rudy Giuliani Made 'Hannity' Watchable",24124,14181,1083,2018-05-04,ymQAkH7B43Q,2269432
2018-05-07,Canada,24,3454,"Rudy Giuliani Made 'Hannity' Watchable",25527,14181,1184,2018-05-04,ymQAkH7B43Q,2507350
2018-05-08,Canada,24,3639,"Rudy Giuliani Made 'Hannity' Watchable",26748,14181,1256,2018-05-04,ymQAkH7B43Q,2726797
2018-05-18,India,22,250,"Jabardasth | 24th May 2018 | Latest Promo",2842,5608,235,2018-05-17,YLWXjD30SaI,361959
2018-05-19,India,22,314,"Jabardasth | 24th May 2018 | Latest Promo",4608,5608,435,2018-05-17,YLWXjD30SaI,899876
2018-05-20,India,22,346,"Jabardasth | 24th May 2018 | Latest Promo",5190,5608,516,2018-05-17,YLWXjD30SaI,1113794
2018-05-04,Denmark,24,79,"Will Ferrell Serenades Eva Longoria to Tears",2205,14180,38,2018-05-03,ylo5lQNN_4g,141218
2018-05-15,Denmark,22,5,"Berlin Tag & Nacht Vorschau 16.5.18",42,2742,4,2018-05-14,yLLA7xV0xqM,6494
2018-05-15,Denmark,1,834,"Die Lochis: Das YouTube-Placebo | WALULYSE",8187,15290,157,2018-05-14,Ylfd1SZnoUA,119117
2018-05-16,Denmark,1,978,"Die Lochis: Das YouTube-Placebo | WALULYSE",9366,15290,209,2018-05-14,Ylfd1SZnoUA,151449
2018-05-17,Denmark,1,980,"Die Lochis: Das YouTube-Placebo | WALULYSE",9638,15290,218,2018-05-14,Ylfd1SZnoUA,158727
2018-05-21,Denmark,10,642,"Adelina Ismaili - T'IQJA",0,7391,0,2018-05-19,ykzxD3sHaoc,394240
2018-05-22,Denmark,10,795,"Adelina Ismaili - T'IQJA",0,7391,0,2018-05-19,ykzxD3sHaoc,587602
2018-05-14,Denmark,24,0,"EUROVISION DES GRAUENS! | ZERBERSTER.TV",791,15752,13,2018-05-13,YksEs2X1p5o,5119
2018-04-07,US,23,359,"Hashtags: #MyWeirdRoommate",8076,14247,199,2018-04-06,yko-YmuDm7E,391656
2018-05-25,Canada,24,6294,"PARENTS REACT TO 6IX9INE (Tekashi69)",14712,5820,832,2018-05-24,YKkp4jZlIfQ,412484
2018-05-26,Denmark,24,10717,"PARENTS REACT TO 6IX9INE (Tekashi69)",27228,5820,1614,2018-05-24,YKkp4jZlIfQ,1069408
2018-05-27,US,24,12458,"PARENTS REACT TO 6IX9INE (Tekashi69)",31806,5820,2184,2018-05-24,YKkp4jZlIfQ,1364324
2018-05-28,US,24,13343,"PARENTS REACT TO 6IX9INE (Tekashi69)",34528,5820,2556,2018-05-24,YKkp4jZlIfQ,1559231
2018-05-03,Canada,24,426,"100 Korean Sushi MUKBANG | Eating Show",2037,13667,37,2018-05-02,YKISULHWs3k,43273
2018-05-20,Denmark,23,2244,"Sandra in der Tanzschule",46820,6147,719,2018-05-19,YKdmbiGuKw4,571449
2018-05-21,Denmark,23,2675,"Sandra in der Tanzschule",58136,6147,1350,2018-05-19,YKdmbiGuKw4,837265
2018-05-22,Denmark,23,2847,"Sandra in der Tanzschule",64387,6147,1648,2018-05-19,YKdmbiGuKw4,1000463
2018-05-23,Denmark,23,2965,"Sandra in der Tanzschule",68346,6147,1747,2018-05-19,YKdmbiGuKw4,1110690
2018-05-06,Canada,25,1952,"Border Crisis In Canada",3663,5750,106,2018-05-04,Y-KArUvOdD8,37203
2018-04-14,Canada,17,3100,"MA PREMIÃˆRE FOIS Ã€ LA SALLE DE SPORT (ANIMÃ‰E)",90071,14406,2714,2018-04-12,yjif7HoQCZM,1210086
2018-04-15,Canada,17,3169,"MA PREMIÃˆRE FOIS Ã€ LA SALLE DE SPORT (ANIMÃ‰E)",94073,14406,2920,2018-04-12,yjif7HoQCZM,1305501
2018-04-03,Canada,20,2072,"Buzzfeed Flat Earth",10823,11758,243,2018-04-02,yJFq4HV-MGQ,185248
2018-05-23,Canada,24,123,"Tamera: Having a Beautiful Spirit is Important",950,14218,8,2018-05-22,YjF63t7KFns,46860
2018-04-28,Denmark,17,40,"Pressekonferenz vor Schalke",214,2988,9,2018-04-27,yjBfVSNhl-Y,7866
2018-05-19,Denmark,2,132,"24H NÃ¼rburgring | DAS RENNEN | Teil 2",2999,13988,11,2018-05-18,yIzauqLGULQ,54156
2018-05-20,Denmark,2,145,"24H NÃ¼rburgring | DAS RENNEN | Teil 2",3375,13988,11,2018-05-18,yIzauqLGULQ,66829
2018-05-03,US,24,2840,"Density Ball",29684,4709,457,2018-05-01,Yiq8YjQC6Rw,679789
2018-05-04,US,24,3083,"Density Ball",32655,4709,541,2018-05-01,Yiq8YjQC6Rw,787835
2018-05-05,US,24,3198,"Density Ball",34166,4709,595,2018-05-01,Yiq8YjQC6Rw,847740
2018-05-06,US,24,3270,"Density Ball",35352,4709,623,2018-05-01,Yiq8YjQC6Rw,889319
2018-05-07,US,24,3310,"Density Ball",36506,4709,651,2018-05-01,Yiq8YjQC6Rw,931131
2018-05-08,US,24,3362,"Density Ball",37350,4709,672,2018-05-01,Yiq8YjQC6Rw,963881
2018-05-09,US,24,3374,"Density Ball",37801,4709,689,2018-05-01,Yiq8YjQC6Rw,984681
2018-05-10,US,24,3398,"Density Ball",38228,4709,702,2018-05-01,Yiq8YjQC6Rw,1001112
2018-05-11,US,24,3436,"Density Ball",38671,4709,721,2018-05-01,Yiq8YjQC6Rw,1019491
2018-05-12,US,24,3429,"Density Ball",38894,4709,727,2018-05-01,Yiq8YjQC6Rw,1030939
2018-05-13,US,24,3455,"Density Ball",39126,4709,739,2018-05-01,Yiq8YjQC6Rw,1042514
2018-05-14,US,24,3484,"Density Ball",39583,4709,749,2018-05-01,Yiq8YjQC6Rw,1063375
2018-05-16,US,24,3531,"Density Ball",40398,4709,776,2018-05-01,Yiq8YjQC6Rw,1108234
2018-05-17,US,24,3558,"Density Ball",40651,4709,784,2018-05-01,Yiq8YjQC6Rw,1123619
2018-05-18,US,24,3567,"Density Ball",40836,4709,789,2018-05-01,Yiq8YjQC6Rw,1134698
2018-05-19,US,24,3582,"Density Ball",40989,4709,794,2018-05-01,Yiq8YjQC6Rw,1143831
2018-05-20,US,24,3598,"Density Ball",41153,4709,796,2018-05-01,Yiq8YjQC6Rw,1153185
2018-05-05,Denmark,24,223,"Folge 2914: In Lebensgefahr | Sturm der Liebe",924,13721,47,2018-05-04,y-INHA1k0Z8,57950
2018-05-06,Denmark,24,299,"Folge 2914: In Lebensgefahr | Sturm der Liebe",1060,13721,59,2018-05-04,y-INHA1k0Z8,80320
2018-04-17,Canada,24,200,"BeyoncÃ© at Coachella",1197,4443,27,2018-04-17,YI6Mu4MDJOA,30067
2018-04-18,Canada,24,377,"BeyoncÃ© at Coachella",2937,4443,71,2018-04-17,YI6Mu4MDJOA,136731
2018-05-04,Denmark,19,26,"Costa Favolosa: Matthias live aus Savona",282,12967,12,2018-05-03,YHYs47eqASw,4715
2018-04-27,Canada,26,1097,"14 Funny Hacks That Work Magic",13655,14695,939,2018-04-26,yHIpYDPbOho,891697
2018-04-28,India,26,1777,"14 Funny Hacks That Work Magic",23910,14695,2229,2018-04-26,yHIpYDPbOho,2495884
